path,label,generator
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00039473.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/327_sdv4_00039.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/296_sdv4_00035.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00032745.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00010329.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00049779.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/361_sdv4_00020.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00025827.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00029311.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00026983.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00029063.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/778_sdv4_00020.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00033807.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/095_sdv4_00143.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00005715.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00004452.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00047956.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/421_sdv4_00074.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/478_sdv4_00039.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/748_sdv4_00035.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/037_sdv4_00143.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00029364.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/472_sdv4_00143.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00035346.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00025896.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00036578.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00025696.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/837_sdv4_00039.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00005307.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/076_sdv4_00035.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/512_sdv4_00035.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00038694.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/827_sdv4_00020.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00033858.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00017876.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00046915.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/126_sdv4_00074.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00001209.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00026657.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00007776.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/653_sdv4_00127.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/409_sdv4_00127.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00004510.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00028763.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00023080.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00019554.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00002178.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/937_sdv4_00143.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/751_sdv4_00143.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00008345.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00005898.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/041_sdv4_00039.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00043145.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/451_sdv4_00135.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/969_sdv4_00127.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00012113.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/773_sdv4_00035.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/965_sdv4_00062.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00011443.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00011174.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00001224.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00011766.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00024069.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00021708.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/685_sdv4_00020.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00040696.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/749_sdv4_00074.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/069_sdv4_00210.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00009874.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/839_sdv4_00035.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/098_sdv4_00020.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/894_sdv4_00143.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00026928.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/338_sdv4_00074.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00009310.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00017201.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/632_sdv4_00074.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/267_sdv4_00127.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/740_sdv4_00035.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00030472.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/107_sdv4_00009.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00005121.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00005491.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/399_sdv4_00035.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00008473.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/433_sdv4_00127.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/880_sdv4_00127.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00004776.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00008238.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/290_sdv4_00074.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/758_sdv4_00127.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/278_sdv4_00020.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00040828.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00042802.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/131_sdv4_00039.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00046770.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00000903.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/871_sdv4_00020.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/133_sdv4_00035.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00027806.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/020_sdv4_00020.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00049109.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/169_sdv4_00074.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00002612.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/190_sdv4_00143.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/043_sdv4_00035.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00036248.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/149_sdv4_00039.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00004829.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00021433.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00000681.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/514_sdv4_00127.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00002596.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/120_sdv4_00074.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/571_sdv4_00020.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/271_sdv4_00020.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/238_sdv4_00074.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/045_sdv4_00127.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00001547.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00024889.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00012752.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/689_sdv4_00058.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/815_sdv4_00127.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00021780.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00014682.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00029541.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00045188.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/300_sdv4_00074.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00002854.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00004178.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/655_sdv4_00039.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00004254.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00041200.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00044350.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00045940.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00018599.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00030124.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/012_sdv4_00020.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/083_sdv4_00020.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/936_sdv4_00074.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/158_sdv4_00074.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/633_sdv4_00074.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00007144.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00045025.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/202_sdv4_00020.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/027_sdv4_00003.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/499_sdv4_00074.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/738_sdv4_00020.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00023513.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/403_sdv4_00143.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/375_sdv4_00135.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/973_sdv4_00035.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00003756.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/159_sdv4_00143.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00021468.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/606_sdv4_00074.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00024778.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00012460.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/322_sdv4_00143.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/ai/151_sdv4_00074.png,1,sdv4
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00035426.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00037585.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00017857.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00006191.JPEG,0,real
/workspace/benchmarks_ai_research/data/genimage/sd_1_4/data/genimage/sd_1_4/imagenet_ai_0419_sdv4/val/nature/ILSVRC2012_val_00003324.JPEG,0,real
