path,logit,confidence,margin1,entropy1,flip,y_cnn,y_true,generator,y_clip,latency_clip_ms,y_qwen,latency_qwen_ms
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/74d3c9defa2f70102ee9072248bf4a31998c636bdbb65a5bb674ebc903065b62.mp4,-16.967830657958984,0.9999999572471764,16.967830657958984,7.681734893713394e-07,0,0,0,real,0,6.915226578712463,0,622.9190081357956
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/74a9feb34e34677e960c845474e8d809cc256871f06d7cb0add7e956efce85ca.mp4,-14.129287719726562,0.999999269318721,14.129287719726562,1.1054685589885247e-05,0,0,0,real,0,6.76698237657547,0,619.902104139328
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/74a8e8c0be631ab9a7c3390c0e026439237690d2ff24c8ce6e1ffae155eb13fd.mp4,-14.632702827453612,0.9999995583301882,14.632702827453612,6.904491012487773e-06,0,0,0,real,0,6.843701004981995,0,624.6951296925545
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/7472343c6654f4b0a6a6012d84754eb69b76d599894ad925a16624258a3cb70f.mp4,-24.32678985595703,0.9999999999727724,24.32678985595703,6.876056572488311e-10,0,0,0,real,0,8.397791534662247,0,621.2115287780762
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/7418147139a33479c0b29e9586d52011d94fafdf03b4470b9c4f90064b8cae80.mp4,-27.776885986328125,0.9999999999991356,27.776885986328125,2.320678604971725e-11,0,0,0,real,0,7.011245936155319,0,624.0533739328384
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/73aad369bb2cd328f0dc784e60a2a9b1a6703e75962ddcba8f251a060beec7e7.mp4,-30.849477767944336,0.99999999999996,30.849477767944336,1.4401322880917374e-13,0,0,0,real,0,6.761264055967331,0,621.5733699500561
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/738f4d1d9f9a0013717b0adcac80807dacf74db23d7709d6bf2c23959d27ac0d.mp4,-20.626354217529297,0.999999998898237,20.626354217529297,2.382511766365877e-08,0,0,0,real,0,6.877057254314423,1,714.1777947545052
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/738afe588ed93f4aa7756ba1793d9760e7373673fe571d70f23534ef33efa036.mp4,-17.34747314453125,0.9999999707525404,17.34747314453125,5.366149778004709e-07,0,0,0,real,0,6.936024874448776,0,620.5055825412273
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/731c18fcad20337cc958a14e1619564a7750d2d93f818dbaa9c9c6d5986aaf0e.mp4,-35.91553497314453,0.9999999999999998,35.91553497314453,-9.92892978960911e-13,0,0,0,real,0,6.846778094768524,1,716.10152348876
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/72c53948dc8bd9ee798413a1d94f5d75e7583309369316346b82a98f2daa55b9.mp4,-31.52743911743164,0.9999999999999796,31.52743911743164,-4.1875766406220126e-13,0,0,0,real,0,6.714973598718643,1,713.8896137475967
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/72722b1ae27d7e1b2a6f2ae9156d65463eb56445503687afa393651e4e51fa2f.mp4,-6.232662200927734,0.9980396348983048,6.232662200927734,0.0141805827107183,0,0,0,real,0,6.960395723581314,0,633.2635618746281
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/7244993888587bdbfeea60f22370b5ab99e0781c458a5fe84e5af5e134bb2bea.mp4,-20.097301483154297,0.9999999981299514,20.097301483154297,3.94509784716194e-08,0,0,0,real,0,8.037470281124115,0,628.7835650146008
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/722e0f14551bad2d3a2cab35e2d2037a376d9b84b74e8484557c48388bb491b0.mp4,-31.4068603515625,0.9999999999999772,31.4068603515625,-3.444940478327271e-13,0,0,0,real,0,6.960183382034302,0,627.7326419949532
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/71ad98782797f8a2f3ab89918f44ebd3159ee777bdd170979c04588d284bf851.mp4,-13.310795783996582,0.9999983434897786,13.310795783996582,2.3705978872109835e-05,0,0,0,real,0,6.838813424110413,0,625.2476833760738
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/716b4f20df2ba81bb20bbe03333061a714380a7ae64194c98d4a630ec48db318.mp4,-14.991939544677734,0.9999996916220936,14.991939544677734,4.931558877589163e-06,0,0,0,real,0,6.749074906110764,0,628.7674196064472
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/71529bff0922e5163a6af904fa5973dcb47a0024cc5e6536b26e8996b41dbce7.mp4,-33.918670654296875,0.999999999999998,33.918670654296875,-9.467244452796906e-13,0,0,0,real,0,6.79277628660202,0,626.9172355532646
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/71163b9067e7df401501cf2875f5f18e7688f11059bf12331f62c81e848893cd.mp4,-40.9854850769043,1.0,40.9854850769043,-1.0000450851724442e-12,0,0,0,real,0,6.918631494045258,0,625.2605617046356
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/70357fd7c10d538fadd94be926cc0c194a148c057bbf304a1f828f2726982366.mp4,-23.186134338378903,0.9999999999148098,23.186134338378903,2.0584281501099304e-09,0,0,0,real,0,7.150489836931229,0,625.8795037865639
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/6fcdae97f5b5540d7a9aa7bbdfcf04fe0939ae41e68a767ddf0a5c11c6881358.mp4,-22.26500701904297,0.999999999785992,22.26500701904297,4.976903341172569e-09,0,0,0,real,0,6.800666451454163,0,627.4587512016296
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/6fa08977969266a74fe21e7ed65cdffa961348b3c90f18bd43fd6181b35ac525.mp4,0.2992748320102691,0.5742652416229248,0.2992748320102691,0.682075607704146,0,1,0,real,0,6.7931972444057465,0,624.9246560037136
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/6e7631f811d4fa63f937f93f2354fbb909d79c12b07d5d7f28c044d10d97377c.mp4,-35.10014343261719,0.9999999999999994,35.10014343261719,-9.836615638696772e-13,0,0,0,real,0,6.811250001192093,1,714.0505723655224
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/6e6141860ce5f237a10bafdcfbd9b361ce1ad1db69e7692c40e0fc21477faf39.mp4,-33.32551193237305,0.9999999999999968,33.32551193237305,-9.038063425316784e-13,0,0,0,real,0,6.841961294412613,1,712.7124555408955
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/6e49c9b555f1c90359c1c3c5c1a069dfafe209ba7d41b36a63ba7dd032857b2e.mp4,-8.118372917175293,0.9997020756127312,8.118372917175293,0.0027166300361346,0,0,0,real,0,6.759319454431534,1,714.5243138074875
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/6e38117d1ec3cdc7d1b6582479ffa4fee7e76dbdbf86974df26365ec7bfd667f.mp4,-30.580150604248047,0.9999999999999476,30.580150604248047,4.970977747148063e-13,0,0,0,real,0,6.72559067606926,0,626.1320970952511
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/6e2c9d31275f6196534ab51a92fd43a450c70cb5032cb6548d2ae32a48396275.mp4,-9.45278549194336,0.99992153547646,9.45278549194336,0.0008201759102004,0,0,0,real,0,8.81991907954216,0,623.1880374252796
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/6e046fd4c7582f9375bb815bf46633cfe730ce767df6af51a3d9e7bf8c4de80c.mp4,-21.600454330444336,0.9999999995840492,21.600454330444336,9.398677006007776e-09,0,0,0,real,0,6.983794271945953,0,625.067200511694
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/6d6f22916a01b311c047e3cb4dfb1359627a05205b4213a140e616201191335b.mp4,-14.237662315368652,0.9999993443659037,14.237662315368652,9.990329185774094e-06,0,0,0,real,0,6.843846291303635,0,632.5070448219776
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/6d4cf9cbaf4d3de2acf5a75604b6d997ada5ef9d90b0a1008f82058d2c7f43b1.mp4,-9.83717155456543,0.9999465746368514,9.83717155456543,0.00057898124982,0,0,0,real,0,6.801284849643707,0,625.0607743859291
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/6d22e9d6c43856d45db6fda7bc042019c8c76db8f3fa6fd162b5f24c98cfe835.mp4,-12.10821533203125,0.9999944860032884,12.10821533203125,7.227866941502157e-05,0,0,0,real,0,6.909135729074478,0,622.8779405355453
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/6ce0742306d1eac7bf718d3d432eb1002278bd62ef419922045ea1ffe580878f.mp4,-28.81001281738281,0.9999999999996924,28.81001281738281,7.724164879555493e-12,0,0,0,real,0,6.738673895597458,0,628.7068985402584
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/6cbc463af5fa3581236528f5f10eeeef7abed79811261888e584f759a76ac02c.mp4,-28.9298038482666,0.9999999999997272,28.9298038482666,6.746474664301992e-12,0,0,0,real,0,6.824471056461334,0,624.350618571043
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/6c603f152b9b5f04fbe6ab5e01d5a1016b2bb49008ba4605bac9dde0fc8921a5.mp4,-9.173157691955566,0.999896222507232,9.173157691955566,0.0010557501788026,0,0,0,real,0,11.96262612938881,0,624.6541291475296
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/6c4059c305fb5ed4b5df4808354e7813c2cd1c0014a28e20f304beba47f9a1f7.mp4,-27.875789642333984,0.9999999999992172,27.875789642333984,2.096208238716609e-11,0,0,0,real,0,4.380263388156891,0,632.6658017933369
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/6bccb1e0b7fb214357f2bef2a96a29c5328d107469a3424f129c6dc37f7f5f1a.mp4,-31.39720726013184,0.9999999999999768,31.39720726013184,-3.381397280812363e-13,0,0,0,real,0,7.079854607582092,1,715.9019783139229
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/6b27d3914ad5af23ffaa89485ffaeb6754e1854ffe9caa0e5b59f75be3f3cda1.mp4,-17.498502731323242,0.9999999748523862,17.498502731323242,4.651912040728154e-07,0,0,0,real,0,6.916724145412445,0,629.3669193983078
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/6b0cb29c9f15d42c658c67667f1d5a8b6995cce217a4e9ca5e0da0d2e3ca6029.mp4,-17.249311447143555,0.999999967735924,17.249311447143555,5.887951677490467e-07,0,0,0,real,0,7.316935807466507,0,624.7477307915688
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/6aa2586fa7436cbe5019e20a42daead18f192063d18931821061650f47eb6829.mp4,-34.65666198730469,0.9999999999999992,34.65666198730469,-9.74643123572041e-13,0,0,0,real,0,7.027924060821533,0,627.7418546378613
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/69a0d985e99dbddccc7827656e823dbc75a64a14c89d07ee40de94df7317ca90.mp4,-8.787816047668457,0.9998474424501184,8.787816047668457,0.0014932168771107,0,0,0,real,0,7.46198371052742,0,626.0533630847931
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/698f7d36aa93c73589e300a12632b50dd545736d25a1a902b65e6e2e9c24c589.mp4,-16.025941848754883,0.9999998903466718,16.025941848754883,1.8669492010314623e-06,0,0,0,real,0,7.107678800821304,0,624.0768246352673
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/6971265352488fd0375b712fde140e55022b8034031bbd345cb05ae80fa99e19.mp4,-14.0294771194458,0.999999192625296,14.0294771194458,1.2134417992432848e-05,0,0,0,real,0,6.987214088439941,0,629.3146386742592
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/6910b9b8534f2b0230e219a2ef0df283bd642c4dcc2c037137ed05ba4490ba7f.mp4,-12.189251899719238,0.9999949152111184,12.189251899719238,6.706457266146962e-05,0,0,0,real,0,6.858281791210175,1,714.6405950188637
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/68e8022242cf221b8b8514ca80a80a51404ea3fd1a0f2b066e71e3cb635f5c51.mp4,-6.930459976196289,0.999023403506726,6.930459976196289,0.0077453365303164,0,0,0,real,0,7.051154971122742,0,625.0717751681805
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/68aeb5e645f17b8cce5a80bdc6088e06ef78aea975937323885cc6a09597b7e7.mp4,-18.1340446472168,0.9999999866806056,18.1340446472168,2.548518883586807e-07,0,0,0,real,1,6.918594241142273,0,627.264391630888
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/68970fe2fcb5cec5aa4169a139fa972dd31432301bcf5bc792c8bb2eb4e3d3f1.mp4,-22.664262771606445,0.9999999998564392,22.664262771606445,3.3952630046518924e-09,0,0,0,real,0,7.41557776927948,0,626.5770867466927
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/67ea0cd284b2b44317e726f47842cccb315ed75f56e97f44240f8d2f095d6973.mp4,-23.935657501220703,0.9999999999597398,23.935657501220703,1.0019269584918748e-09,0,0,0,real,0,6.772637367248535,0,629.5113936066628
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/67e8385c0ef8cf9946ddbe98a837f533d888af3b14eab9b3a8e5ebb264002cbc.mp4,-7.091422080993652,0.9991684789420106,7.091422080993652,0.0067285337415116,0,0,0,real,0,7.34015554189682,0,623.7423717975616
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/679e7a23ad8d8be02d22c765d232b6e035447cceafd47c3a12d27b605ae39910.mp4,-23.837677001953125,0.9999999999555952,23.837677001953125,1.100919441592576e-09,0,0,0,real,0,8.02462175488472,0,626.4004558324814
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/66fd0897305bafc33cd0ac2d339618d82f49d0b725ec8def0a56f9c5d543c347.mp4,-21.00924301147461,0.9999999992487204,21.00924301147461,1.6533098345164548e-08,0,0,0,real,0,6.993405520915985,0,626.6281008720398
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/66cab03b57372169c07b42753656485f3d1e8aa031a08e473be4f25acdea71c1.mp4,-4.1950764656066895,0.9851541304960848,4.1950764656066895,0.0772367295962198,0,0,0,real,0,5.841117352247238,0,629.2988806962967
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/65fab7bbfbf59c47b323eee58d84650d2645b74148b152707af3bcfe430070da.mp4,-24.01548385620117,0.9999999999628288,24.01548385620117,9.278715262485991e-10,0,0,0,real,0,4.383362829685211,0,632.8165456652641
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/65b72d20bedd761f55a019043333cb002dea10756971465e20317ac919996997.mp4,-4.716073513031006,0.9911291440948844,4.716073513031006,0.0507460451530613,0,0,0,real,0,4.260260611772537,0,627.5066137313843
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/6597d84343af4bdb189ba9dd792db8bce7edeaee8011551eac2962e2edaa71bd.mp4,-15.348183631896973,0.9999997840424156,15.348183631896973,3.530512261013092e-06,0,0,0,real,0,4.407085478305817,0,627.1009594202042
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/65106f3c882b253a561c1e498803d218f8a88ea84745ea5d9866197db4c8152c.mp4,-20.45005798339844,0.9999999986858266,20.45005798339844,2.818709675513293e-08,0,0,0,real,0,4.266791045665741,1,712.5266566872597
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/64f3e1f2f9a2002fa5eff25ab8344fbf140d9256b5a54772fde27c3ec0da2836.mp4,-9.590989112854004,0.9999316628745872,9.590989112854004,0.0007237600790664,0,0,0,real,0,4.405513405799866,0,627.2444576025009
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/63e8d0784bc1f3511a278e150f1a0298ff12fd772cfa5827ea92e2b6053e0798.mp4,-15.306805610656738,0.9999997749190754,15.306805610656738,3.670348908666576e-06,0,0,0,real,0,4.427257925271988,0,628.0775740742683
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/63c9cad21151ca67b8db51fd3c52e981dc7835d4e217e73713ca1f79be13a940.mp4,-22.974754333496094,0.9999999998947576,22.974754333496094,2.521166743658562e-09,0,0,0,real,0,4.345543682575226,1,712.5150226056576
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/63a5477d09727e994bcf0da5e1bdcd517ae7c595f2e5137b0c77e6dfafe158a4.mp4,-28.96885681152344,0.9999999999997377,28.96885681152344,6.4519582552147385e-12,0,0,0,real,0,5.131494253873825,1,712.3477309942245
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/638af88dac18cee0f341c859f01f20cd9c99b0c0416fa8ed46243cf8fb730d4b.mp4,-9.573197364807127,0.999930436249997,9.573197364807127,0.0007355136778784,0,0,0,real,0,4.36435267329216,1,710.4091420769691
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/6342919db78cb90c264260c72ac16f7a243cfd7be3158696db07a825363000f6.mp4,-45.85212326049805,1.0,45.85212326049805,-1.0000885632379616e-12,0,0,0,real,0,6.363652646541596,1,710.3753462433815
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/62ab4a73c43894b180457e745edb67a7d5dc6e067f3d64ba89bd22e909adb3aa.mp4,-31.715442657470703,0.9999999999999832,31.715442657470703,-5.183850009159859e-13,0,0,0,real,0,5.285859107971191,1,707.7322527766228
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/6260fe5096ff9c0f2b3a133cf6e442157a505142222d653c9d373ea065019f38.mp4,-7.573492050170898,0.9994863691390492,7.573492050170898,0.0044037420067747,0,0,0,real,0,5.420837551355362,0,622.7435059845448
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/6236706664aa3b365bb6bb138290ac4a06b63a98ec0353fb792c92e8cfbf4e51.mp4,-24.71484375,0.9999999999815294,24.71484375,4.729933766760232e-10,0,0,0,real,0,5.396157503128052,0,624.9195896089077
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/6143816a2e2a805878e6b3a55d312bd65a69b2235ecdd606bccb196e49b0e1cb.mp4,-21.730375289916992,0.9999999996347269,21.730375289916992,8.300800196615771e-09,0,0,0,real,0,7.7735185623168945,0,625.1720860600471
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/6140acfd592497355f949ab732c03e3b6ac327831f3a477bcf6a928d27bc0c9d.mp4,-28.784385681152344,0.9999999999996844,28.784385681152344,7.948493847969959e-12,0,0,0,real,0,10.035838931798937,0,624.6817596256733
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/61383f2c973fdabb0f036dc5420a3137684dc58b7675662317029dd7806d50f7.mp4,-32.78839492797852,0.9999999999999942,32.78839492797852,-8.352825556111273e-13,0,0,0,real,0,9.302016347646711,1,709.6659429371357
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/6120e24e19942fbb2d884982d828f895ed1a984d76f0a822a3eef3d68de19b09.mp4,-36.64962768554688,1.0,36.64962768554688,-9.965197923272598e-13,0,0,0,real,0,7.0196762681007385,0,625.6293915212154
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/5ff4dd7e5eb3eff9e7279a1421e0a2f913427d7be8e0e435f37aac6e1a365b1d.mp4,-31.77074813842773,0.999999999999984,31.77074813842773,-5.44268633130224e-13,0,0,0,real,0,6.937645375728607,0,624.9305009841919
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/5ff202b89289528f40bbf7ab9fe76cccaaaa251aef7037d45549893afc329346.mp4,-22.96377182006836,0.9999999998935952,22.96377182006836,2.5478614373869527e-09,0,0,0,real,0,6.982911378145218,0,624.4422495365143
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/5fca5b2496504dbed67d32fb98980c15abb6b3eb91120b5b8c8f159399ed9200.mp4,-26.553028106689453,0.9999999999970612,26.553028106689453,7.911147769289488e-11,0,0,0,real,0,6.759103387594223,0,623.6266903579235
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/5fc9330dee5a32870421a8f15006b4c24b584f1c100b81d229c8a221ac8fc565.mp4,-21.179237365722656,0.999999999366168,21.179237365722656,1.4055908441844611e-08,0,0,0,real,0,6.883405148983002,1,709.0040892362595
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/5fa84565153d62ce9314f1364978d7cabb686b0703436d1543d1fee2ea0be924.mp4,-34.461605072021484,0.9999999999999988,34.461605072021484,-9.691320674759913e-13,0,0,0,real,0,6.801653653383255,1,710.077490657568
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/5fa7e4a829c5f0a6ea922ebd04667691127f6637c20c7e7e67d70c11a1e47009.mp4,-26.665815353393555,0.9999999999973748,26.665815353393555,7.078458005665963e-11,0,0,0,real,0,6.84487447142601,0,622.1687309443951
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/5f9fab49aee5d0d59dbd4fa2335573ba1a485f64e186c776d120d37eca1251ba.mp4,-20.924549102783203,0.9999999991823192,20.924549102783203,1.792528371051417e-08,0,0,0,real,0,7.009044289588928,0,621.0505589842796
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/5f4239acaac273b2f01bb614beeedd750b5b8db4634c7dab9ce581eee37bda41.mp4,-23.336397171020508,0.9999999999266952,23.336397171020508,1.7819776764407234e-09,0,0,0,real,0,7.339783012866974,0,624.883659183979
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/5f19f29751a4e7402d8532ec13ace5a67fff38e462bcec02f62b3a815cfceea1.mp4,-37.97441482543945,1.0,37.97441482543945,-9.991990488813096e-13,0,0,0,real,0,6.831713020801544,0,620.1274618506432
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/5f0ae825b10db91e1b122218f206f12e84323ada3f582360640c168361f10aab.mp4,-25.64867782592773,0.9999999999927404,25.64867782592773,1.9152552006075366e-10,0,0,0,real,0,6.947401911020279,0,626.9505172967911
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/5e1d3ab4358decdaab305b4ee97d0aee5a5aaf22924b1f1a6319c154fbd3e8bf.mp4,-14.799174308776855,0.9999996260615944,14.799174308776855,5.9079161432838615e-06,0,0,0,real,0,6.91923126578331,0,625.3576911985874
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/5dce4142967044b1dea5e32b7e6f828b1b2c574b27b56e4471b3fe1c52bd75cc.mp4,-32.36511993408203,0.9999999999999912,32.36511993408203,-7.483972242895578e-13,0,0,0,real,1,6.699699908494949,0,626.4250874519348
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/5dbe598f9efe018dfed619f22e54d5f885eb48a157ecb571200bb36b034fdde1.mp4,-13.623921394348145,0.999998788828634,13.623921394348145,1.771207357108339e-05,0,0,0,real,0,6.959937512874603,0,624.5725974440575
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/5d8ef19c4250cc6ae3b590d380fc2035df830ab324482b4aa9c1ad95b3859d00.mp4,-15.30296230316162,0.9999997740523554,15.30296230316162,3.683613957065924e-06,0,0,0,real,0,7.030073553323746,0,628.0596442520618
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/5d6098909393138ce382f92202e8f9d6a949dcc26267eb1ada17ad65b383f1a9.mp4,-14.469290733337402,0.9999994799242132,14.469290733337402,8.045201705950614e-06,0,0,0,real,0,6.855137646198273,1,710.8592353761196
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/5d559bdf00f38bd0d251f98939d66bcdb2a5046df7bf75364caf914d44eb9a44.mp4,-14.675422668457031,0.9999995768008888,14.675422668457031,6.633823017325699e-06,0,0,0,real,0,6.917063146829605,0,629.0360204875469
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/5d1ea25e1d4c969b616562f3e8c8acae7f76804ae5f67a2fa7e6aabb28218cf8.mp4,-29.71377944946289,0.9999999999998754,29.71377944946289,2.552290401678458e-12,0,0,0,real,0,6.797283887863159,1,713.9389701187611
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/5d1e59a1cded8c9f2b537f43e86b7ccda7db83e5fab44f0d1fc8fa28f1d2eb1a.mp4,-32.89371490478516,0.9999999999999948,32.89371490478516,-8.516212099905156e-13,0,0,0,real,0,6.940536201000214,0,630.0502642989159
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/5d0ac82bbe07c48088af1bb918e50d321b48920c98b7ca3de32491a588c31d8d.mp4,-29.02431869506836,0.9999999999997518,29.02431869506836,6.05265534283096e-12,0,0,0,real,0,6.866343319416046,0,625.5298815667629
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/5ce6c2e085cfebe1294d0f15c45c035fc41c1726fa99496637f173136e3a2490.mp4,-37.44026184082031,1.0,37.44026184082031,-9.98570812617609e-13,0,0,0,real,0,6.774626672267914,1,720.1791144907475
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/5ce24c267bcfb7d70c7ee20d6d14128f89d63d7bf39dc3e2f31f7bdde209d08d.mp4,-15.178446769714355,0.9999997440917808,15.178446769714355,4.140195520077564e-06,0,0,0,real,0,7.01276957988739,0,627.7813538908958
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/5cc6a6e464df923bb001c1e282fcdb162ebe05ea6c93c60eba5a81c35c934d6a.mp4,-12.154484748840332,0.999994735319433,12.154484748840332,6.925417246283007e-05,0,0,0,real,0,7.80743733048439,0,632.3383338749409
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/5c8761dc32321cefd909820c66ef00a324572dbc46c0e9f113b5d22aeb816955.mp4,-17.00227928161621,0.9999999586948752,17.00227928161621,7.43584388113831e-07,0,0,0,real,0,6.809651851654053,0,630.4967813193798
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/5c697f432e170cbf51d82b024e3ee7eccced9b1430c7ac315adff90a93c6a9fa.mp4,-31.138317108154297,0.99999999999997,31.138317108154297,-1.4267923549395365e-13,0,0,0,real,0,7.178157567977905,0,631.5912157297134
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/5c5ac1f05afb53b9d9a44c0af3008858ece4dc024dc5d5154baee5fb164246f2.mp4,-19.73775100708008,0.9999999973208092,19.73775100708008,5.555839333791058e-08,0,0,0,real,0,7.031377404928207,0,630.8431290090084
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/5b634f213bf5ad9bbdc98767ab46dc5ad9c636086783d0aa314620b7c78319ed.mp4,-12.468466758728027,0.999996153975644,12.468466758728027,5.180005648364201e-05,0,0,0,real,0,6.798703223466873,0,624.9585077166557
/workspace/data/genbuster-mini/extracted/GenBuster-200K-mini/benchmark/real/5b384c2526ce8ab3b02379323f4a9758b6ebcf7823a1a22a7096b8b5f3dcfd6d.mp4,-18.776546478271484,0.9999999929943336,18.776546478271484,1.3854588514595318e-07,0,0,0,real,0,6.810322403907776,0,624.9474883079529
